suite,case,entry_point,sample,ms
timing,basic.py,dprint,61,11.482167
timing,basic.py,dprint,62,10.479792
timing,basic.py,direct,62,5.448958
timing,basic.py,direct,63,4.819166
timing,basic.py,dprint,63,10.584458
timing,basic.py,dprint,64,11.294792
timing,basic.py,direct,64,9.379875
timing,basic.py,direct,65,7.605333
timing,basic.py,dprint,65,13.743958
timing,basic.py,dprint,66,12.642125
timing,basic.py,direct,66,6.066625
timing,basic.py,direct,67,6.000042
timing,basic.py,dprint,67,11.545167
timing,basic.py,dprint,68,12.007459
timing,basic.py,direct,68,5.856792
timing,basic.py,direct,69,5.805500
timing,basic.py,dprint,69,11.671375
timing,basic.py,dprint,70,11.776000
timing,basic.py,direct,70,5.786584
timing,basic.py,direct,71,5.627208
timing,basic.py,dprint,71,11.506417
timing,basic.py,dprint,72,11.919417
timing,basic.py,direct,72,6.172541
timing,basic.py,direct,73,5.832459
timing,basic.py,dprint,73,11.963166
timing,basic.py,dprint,74,11.806167
timing,basic.py,direct,74,5.696750
timing,basic.py,direct,75,6.070042
timing,basic.py,dprint,75,11.883541
timing,basic.py,dprint,76,12.698167
timing,basic.py,direct,76,5.406750
timing,basic.py,direct,77,5.839875
timing,basic.py,dprint,77,11.351000
timing,basic.py,dprint,78,11.384625
timing,basic.py,direct,78,5.741667
timing,basic.py,direct,79,5.652375
timing,basic.py,dprint,79,11.683167
timing,basic.py,dprint,80,11.544250
timing,basic.py,direct,80,5.177833
timing,basic.py,direct,81,5.616083
timing,basic.py,dprint,81,11.120208
timing,basic.py,dprint,82,11.343959
timing,basic.py,direct,82,5.586125
timing,basic.py,direct,83,5.357625
timing,basic.py,dprint,83,11.783333
timing,basic.py,dprint,84,11.461208
timing,basic.py,direct,84,5.777750
timing,basic.py,direct,85,5.503083
timing,basic.py,dprint,85,11.931125
timing,basic.py,dprint,86,11.255833
timing,basic.py,direct,86,5.458292
timing,basic.py,direct,87,5.384750
timing,basic.py,dprint,87,11.163166
timing,basic.py,dprint,88,11.203458
timing,basic.py,direct,88,5.657917
timing,basic.py,direct,89,5.296542
timing,basic.py,dprint,89,11.427041
timing,basic.py,dprint,90,11.330125
timing,basic.py,direct,90,5.804500
timing,basic.py,direct,91,5.766000
timing,basic.py,dprint,91,11.928000
timing,basic.py,dprint,92,11.744000
timing,basic.py,direct,92,5.306375
timing,basic.py,direct,93,5.080250
timing,basic.py,dprint,93,11.216042
timing,basic.py,dprint,94,11.331750
timing,basic.py,direct,94,5.758083
timing,basic.py,direct,95,5.920875
timing,basic.py,dprint,95,11.610042
timing,basic.py,dprint,96,12.135791
timing,basic.py,direct,96,5.660458
timing,basic.py,direct,97,5.755541
timing,basic.py,dprint,97,12.240875
timing,basic.py,dprint,98,11.906250
timing,basic.py,direct,98,6.034750
timing,basic.py,direct,99,5.776875
timing,basic.py,dprint,99,11.058333
timing,basic.tf,dprint,0,24.921959
timing,basic.tf,direct,0,18.265333
timing,basic.tf,direct,1,18.391959
timing,basic.tf,dprint,1,25.385375
timing,basic.tf,dprint,2,25.980375
timing,basic.tf,direct,2,20.265000
timing,basic.tf,direct,3,20.041750
timing,basic.tf,dprint,3,25.765916
timing,basic.tf,dprint,4,25.882167
timing,basic.tf,direct,4,19.387208
timing,basic.tf,direct,5,20.177166
timing,basic.tf,dprint,5,26.106792
timing,basic.tf,dprint,6,25.204042
timing,basic.tf,direct,6,19.873500
timing,basic.tf,direct,7,19.136083
timing,basic.tf,dprint,7,25.071750
timing,basic.tf,dprint,8,25.365041
timing,basic.tf,direct,8,19.294666
timing,basic.tf,direct,9,19.299000
timing,basic.tf,dprint,9,25.961458
timing,basic.tf,dprint,10,26.315334
timing,basic.tf,direct,10,19.901084
timing,basic.tf,direct,11,20.224209
timing,basic.tf,dprint,11,25.418792
timing,basic.tf,dprint,12,25.764875
timing,basic.tf,direct,12,19.619875
timing,basic.tf,direct,13,19.195959
timing,basic.tf,dprint,13,25.618209
timing,basic.tf,dprint,14,25.901458
timing,basic.tf,direct,14,19.453167
timing,basic.tf,direct,15,19.024292
timing,basic.tf,dprint,15,25.832542
timing,basic.tf,dprint,16,26.073250
timing,basic.tf,direct,16,19.183708
timing,basic.tf,direct,17,19.166542
timing,basic.tf,dprint,17,26.112791
timing,basic.tf,dprint,18,25.905000
timing,basic.tf,direct,18,25.227458
timing,basic.tf,direct,19,22.114750
timing,basic.tf,dprint,19,27.442916
timing,basic.tf,dprint,20,26.077125
timing,basic.tf,direct,20,20.065375
timing,basic.tf,direct,21,19.177083
timing,basic.tf,dprint,21,25.546333
timing,basic.tf,dprint,22,24.569083
timing,basic.tf,direct,22,18.608125
timing,basic.tf,direct,23,18.917750
timing,basic.tf,dprint,23,26.424792
timing,basic.tf,dprint,24,25.800667
timing,basic.tf,direct,24,19.680667
timing,basic.tf,direct,25,19.515167
timing,basic.tf,dprint,25,26.165917
timing,basic.tf,dprint,26,25.143834
timing,basic.tf,direct,26,20.221375
timing,basic.tf,direct,27,19.748625
timing,basic.tf,dprint,27,27.289708
timing,basic.tf,dprint,28,25.895000
timing,basic.tf,direct,28,20.146542
timing,basic.tf,direct,29,19.989542
timing,basic.tf,dprint,29,26.480834
timing,basic.tf,dprint,30,25.716375
timing,basic.tf,direct,30,19.395417
timing,basic.tf,direct,31,18.993125
timing,basic.tf,dprint,31,26.301083
timing,basic.tf,dprint,32,25.722208
timing,basic.tf,direct,32,19.368542
timing,basic.tf,direct,33,19.395417
timing,basic.tf,dprint,33,25.959375
timing,basic.tf,dprint,34,26.230875
timing,basic.tf,direct,34,19.522750
timing,basic.tf,direct,35,19.786250
timing,basic.tf,dprint,35,26.347083
timing,basic.tf,dprint,36,27.089250
timing,basic.tf,direct,36,20.184042
timing,basic.tf,direct,37,20.170417
timing,basic.tf,dprint,37,25.413709
timing,basic.tf,dprint,38,25.943834
timing,basic.tf,direct,38,19.984583
timing,basic.tf,direct,39,19.647167
timing,basic.tf,dprint,39,26.023750
timing,basic.tf,dprint,40,25.940875
timing,basic.tf,direct,40,19.839250
timing,basic.tf,direct,41,19.413792
timing,basic.tf,dprint,41,25.003167
timing,basic.tf,dprint,42,24.911834
timing,basic.tf,direct,42,19.030458
timing,basic.tf,direct,43,18.731708
timing,basic.tf,dprint,43,25.407333
timing,basic.tf,dprint,44,26.242167
timing,basic.tf,direct,44,21.108334
timing,basic.tf,direct,45,20.793291
timing,basic.tf,dprint,45,26.026125
timing,basic.tf,dprint,46,26.368500
timing,basic.tf,direct,46,19.383458
timing,basic.tf,direct,47,19.806958
timing,basic.tf,dprint,47,25.927500
timing,basic.tf,dprint,48,26.399000
timing,basic.tf,direct,48,19.656167
timing,basic.tf,direct,49,20.050375
timing,basic.tf,dprint,49,25.999959
timing,basic.tf,dprint,50,26.572000
timing,basic.tf,direct,50,20.353084
timing,basic.tf,direct,51,20.062208
timing,basic.tf,dprint,51,27.039875
timing,basic.tf,dprint,52,26.978000
timing,basic.tf,direct,52,20.071333
timing,basic.tf,direct,53,20.350125
timing,basic.tf,dprint,53,27.862041
timing,basic.tf,dprint,54,30.330500
timing,basic.tf,direct,54,20.417667
timing,basic.tf,direct,55,20.474875
timing,basic.tf,dprint,55,26.646792
timing,basic.tf,dprint,56,26.925250
timing,basic.tf,direct,56,20.358500
timing,basic.tf,direct,57,19.913375
timing,basic.tf,dprint,57,26.461000
timing,basic.tf,dprint,58,25.814500
timing,basic.tf,direct,58,19.447208
timing,basic.tf,direct,59,19.750167
timing,basic.tf,dprint,59,26.365708
timing,basic.tf,dprint,60,27.053542
timing,basic.tf,direct,60,20.295000
timing,basic.tf,direct,61,20.197542
timing,basic.tf,dprint,61,26.048583
timing,basic.tf,dprint,62,25.023542
timing,basic.tf,direct,62,19.238541
timing,basic.tf,direct,63,19.003708
timing,basic.tf,dprint,63,25.417291
timing,basic.tf,dprint,64,25.184041
timing,basic.tf,direct,64,19.286791
timing,basic.tf,direct,65,18.944500
timing,basic.tf,dprint,65,26.368417
timing,basic.tf,dprint,66,26.366458
timing,basic.tf,direct,66,19.660250
timing,basic.tf,direct,67,19.739041
timing,basic.tf,dprint,67,26.445958
timing,basic.tf,dprint,68,26.670417
timing,basic.tf,direct,68,19.805750
timing,basic.tf,direct,69,19.777500
timing,basic.tf,dprint,69,27.048542
timing,basic.tf,dprint,70,25.950542
timing,basic.tf,direct,70,20.033750
timing,basic.tf,direct,71,19.978958
timing,basic.tf,dprint,71,26.372625
timing,basic.tf,dprint,72,26.314667
timing,basic.tf,direct,72,19.684792
timing,basic.tf,direct,73,19.468791
timing,basic.tf,dprint,73,26.884458
timing,basic.tf,dprint,74,25.752458
timing,basic.tf,direct,74,20.180208
timing,basic.tf,direct,75,19.574625
timing,basic.tf,dprint,75,26.142959
timing,basic.tf,dprint,76,25.834458
timing,basic.tf,direct,76,20.134458
timing,basic.tf,direct,77,20.809709
timing,basic.tf,dprint,77,26.989542
timing,basic.tf,dprint,78,26.972958
timing,basic.tf,direct,78,19.936291
timing,basic.tf,direct,79,19.657417
timing,basic.tf,dprint,79,26.207625
timing,basic.tf,dprint,80,25.987750
timing,basic.tf,direct,80,19.645125
timing,basic.tf,direct,81,20.186250
timing,basic.tf,dprint,81,26.135833
timing,basic.tf,dprint,82,26.396958
timing,basic.tf,direct,82,20.142291
timing,basic.tf,direct,83,18.808209
timing,basic.tf,dprint,83,24.882459
timing,basic.tf,dprint,84,25.195750
timing,basic.tf,direct,84,18.643833
timing,basic.tf,direct,85,19.566750
timing,basic.tf,dprint,85,26.882209
timing,basic.tf,dprint,86,27.519459
timing,basic.tf,direct,86,19.907250
timing,basic.tf,direct,87,20.204041
timing,basic.tf,dprint,87,26.817125
timing,basic.tf,dprint,88,30.837875
timing,basic.tf,direct,88,21.972750
timing,basic.tf,direct,89,20.891000
timing,basic.tf,dprint,89,26.866166
timing,basic.tf,dprint,90,27.357041
timing,basic.tf,direct,90,19.819875
timing,basic.tf,direct,91,20.109959
timing,basic.tf,dprint,91,26.631292
timing,basic.tf,dprint,92,26.666792
timing,basic.tf,direct,92,19.262000
timing,basic.tf,direct,93,19.357791
timing,basic.tf,dprint,93,26.715875
timing,basic.tf,dprint,94,26.559500
timing,basic.tf,direct,94,20.687458
timing,basic.tf,direct,95,19.658583
timing,basic.tf,dprint,95,26.340625
timing,basic.tf,dprint,96,25.581250
timing,basic.tf,direct,96,19.879792
timing,basic.tf,direct,97,20.014958
timing,basic.tf,dprint,97,25.793417
timing,basic.tf,dprint,98,26.493625
timing,basic.tf,direct,98,19.739500
timing,basic.tf,direct,99,19.730416
timing,basic.tf,dprint,99,26.431209
representative,median.rs,direct,0,20.761292
representative,median.rs,dprint,0,30.098541
representative,median.rs,dprint,1,31.194875
representative,median.rs,direct,1,20.424875
representative,median.rs,direct,2,19.854417
representative,median.rs,dprint,2,27.251500
representative,median.rs,dprint,3,27.740125
representative,median.rs,direct,3,19.994459
representative,median.rs,direct,4,19.813625
representative,median.rs,dprint,4,26.727833
representative,median.rs,dprint,5,28.124167
representative,median.rs,direct,5,20.497500
representative,median.rs,direct,6,20.429625
representative,median.rs,dprint,6,27.875791
representative,median.rs,dprint,7,26.900458
representative,median.rs,direct,7,20.500208
representative,median.rs,direct,8,19.559833
representative,median.rs,dprint,8,26.533041
representative,median.rs,dprint,9,27.336500
representative,median.rs,direct,9,20.044875
representative,median.rs,direct,10,19.959417
representative,median.rs,dprint,10,26.381500
representative,median.rs,dprint,11,25.765209
representative,median.rs,direct,11,20.247291
representative,median.rs,direct,12,20.645000
representative,median.rs,dprint,12,27.420417
representative,median.rs,dprint,13,26.403125
representative,median.rs,direct,13,18.978250
representative,median.rs,direct,14,19.625000
representative,median.rs,dprint,14,26.316834
representative,median.rs,dprint,15,26.941791
representative,median.rs,direct,15,20.615833
representative,median.rs,direct,16,18.920375
representative,median.rs,dprint,16,25.654125
representative,median.rs,dprint,17,25.635125
representative,median.rs,direct,17,19.349041
representative,median.rs,direct,18,19.893500
representative,median.rs,dprint,18,27.112416
representative,median.rs,dprint,19,26.574250
representative,median.rs,direct,19,19.473792
representative,median.rs,direct,20,19.297625
representative,median.rs,dprint,20,26.959500
representative,median.rs,dprint,21,26.675583
representative,median.rs,direct,21,19.770500
representative,median.rs,direct,22,19.015958
representative,median.rs,dprint,22,26.606042
representative,median.rs,dprint,23,27.859834
representative,median.rs,direct,23,20.446541
representative,median.rs,direct,24,20.897000
representative,median.rs,dprint,24,27.353333
representative,median.rs,dprint,25,26.043416
representative,median.rs,direct,25,19.195583
representative,median.rs,direct,26,19.842416
representative,median.rs,dprint,26,26.971875
representative,median.rs,dprint,27,26.246208
representative,median.rs,direct,27,19.277250
representative,median.rs,direct,28,19.571584
representative,median.rs,dprint,28,27.099209
representative,median.rs,dprint,29,26.618750
representative,median.rs,direct,29,19.989833
representative,median.rs,direct,30,19.343375
representative,median.rs,dprint,30,26.956834
representative,median.rs,dprint,31,27.100625
representative,median.rs,direct,31,20.314125
representative,median.rs,direct,32,20.482334
representative,median.rs,dprint,32,27.525833
representative,median.rs,dprint,33,28.365458
representative,median.rs,direct,33,20.241417
representative,median.rs,direct,34,22.782625
representative,median.rs,dprint,34,30.322917
representative,median.rs,dprint,35,26.560583
representative,median.rs,direct,35,19.096084
representative,median.rs,direct,36,19.364500
representative,median.rs,dprint,36,26.668125
representative,median.rs,dprint,37,25.649625
representative,median.rs,direct,37,19.277833
representative,median.rs,direct,38,19.765500
representative,median.rs,dprint,38,26.279041
representative,median.rs,dprint,39,26.747041
representative,median.rs,direct,39,19.873666
representative,median.rs,direct,40,20.506792
representative,median.rs,dprint,40,28.400875
representative,median.rs,dprint,41,27.587208
representative,median.rs,direct,41,20.873041
representative,median.rs,direct,42,20.160125
representative,median.rs,dprint,42,26.768250
representative,median.rs,dprint,43,27.346750
representative,median.rs,direct,43,19.562625
representative,median.rs,direct,44,19.825625
representative,median.rs,dprint,44,27.742917
representative,median.rs,dprint,45,26.837208
representative,median.rs,direct,45,19.373500
representative,median.rs,direct,46,19.470042
representative,median.rs,dprint,46,25.767958
representative,median.rs,dprint,47,26.381916
representative,median.rs,direct,47,19.939792
representative,median.rs,direct,48,20.726334
representative,median.rs,dprint,48,27.706334
representative,median.rs,dprint,49,27.555542
representative,median.rs,direct,49,19.911375
representative,median.rs,direct,50,20.555792
representative,median.rs,dprint,50,27.038625
representative,median.rs,dprint,51,27.018583
representative,median.rs,direct,51,19.872750
representative,median.rs,direct,52,19.410292
representative,median.rs,dprint,52,26.578667
representative,median.rs,dprint,53,26.855916
representative,median.rs,direct,53,20.312792
representative,median.rs,direct,54,19.427417
representative,median.rs,dprint,54,26.507666
representative,median.rs,dprint,55,26.342333
representative,median.rs,direct,55,19.551875
representative,median.rs,direct,56,19.681000
representative,median.rs,dprint,56,26.713916
representative,median.rs,dprint,57,26.507833
representative,median.rs,direct,57,19.401334
representative,median.rs,direct,58,18.675834
representative,median.rs,dprint,58,26.239250
representative,median.rs,dprint,59,26.102291
representative,median.rs,direct,59,19.990709
representative,median.rs,direct,60,20.509041
representative,median.rs,dprint,60,27.614042
representative,median.rs,dprint,61,26.172375
representative,median.rs,direct,61,19.917500
representative,median.rs,direct,62,19.733000
representative,median.rs,dprint,62,27.102000
representative,median.rs,dprint,63,27.189333
representative,median.rs,direct,63,19.464958
representative,median.rs,direct,64,19.948416
representative,median.rs,dprint,64,27.450875
representative,median.rs,dprint,65,27.673875
representative,median.rs,direct,65,20.648500
representative,median.rs,direct,66,19.848084
representative,median.rs,dprint,66,31.804083
representative,median.rs,dprint,67,29.161500
representative,median.rs,direct,67,20.098959
representative,median.rs,direct,68,19.615292
representative,median.rs,dprint,68,27.164000
representative,median.rs,dprint,69,26.902750
representative,median.rs,direct,69,20.219042
representative,median.rs,direct,70,19.808125
representative,median.rs,dprint,70,27.439375
representative,median.rs,dprint,71,26.154250
representative,median.rs,direct,71,20.074375
representative,median.rs,direct,72,20.085666
representative,median.rs,dprint,72,27.404167
representative,median.rs,dprint,73,28.747416
representative,median.rs,direct,73,20.701583
representative,median.rs,direct,74,18.898250
representative,median.rs,dprint,74,27.467166
representative,median.rs,dprint,75,26.920208
representative,median.rs,direct,75,19.666625
representative,median.rs,direct,76,19.409500
representative,median.rs,dprint,76,25.836292
representative,median.rs,dprint,77,25.400500
representative,median.rs,direct,77,19.189042
representative,median.rs,direct,78,19.344542
representative,median.rs,dprint,78,25.490708
representative,median.rs,dprint,79,25.122667
representative,median.rs,direct,79,18.921042
representative,median.rs,direct,80,19.430958
representative,median.rs,dprint,80,27.794791
representative,median.rs,dprint,81,28.108542
representative,median.rs,direct,81,20.183792
representative,median.rs,direct,82,20.953000
representative,median.rs,dprint,82,26.401083
representative,median.rs,dprint,83,27.063792
representative,median.rs,direct,83,19.719375
representative,median.rs,direct,84,20.213375
representative,median.rs,dprint,84,26.976583
representative,median.rs,dprint,85,27.181792
representative,median.rs,direct,85,19.816667
representative,median.rs,direct,86,19.669125
representative,median.rs,dprint,86,26.293959
representative,median.rs,dprint,87,26.228125
representative,median.rs,direct,87,20.370916
representative,median.rs,direct,88,19.469083
representative,median.rs,dprint,88,26.211542
representative,median.rs,dprint,89,28.058125
representative,median.rs,direct,89,20.316625
representative,median.rs,direct,90,20.742167
representative,median.rs,dprint,90,27.104166
representative,median.rs,dprint,91,26.767875
representative,median.rs,direct,91,20.773750
representative,median.rs,direct,92,20.238541
representative,median.rs,dprint,92,26.224459
representative,median.rs,dprint,93,27.477083
representative,median.rs,direct,93,19.530958
representative,median.rs,direct,94,20.169459
representative,median.rs,dprint,94,27.568250
representative,median.rs,dprint,95,26.951208
representative,median.rs,direct,95,19.439333
representative,median.rs,direct,96,19.945083
representative,median.rs,dprint,96,26.474208
representative,median.rs,dprint,97,27.105541
representative,median.rs,direct,97,20.299500
representative,median.rs,direct,98,21.448042
representative,median.rs,dprint,98,26.020250
representative,median.rs,dprint,99,26.077375
representative,median.rs,direct,99,19.690041
